Trophy,Nombre,Añada,Productor,Paísdecultivo,Regióndecultivo,Categoría,Gusto,Vinificación,Tipodevino,Tipodeuva,Volumendealcohol,Acidez,Azúcarresidual,Azufre,Precioindicativo,Bio,Medalla
Portugal Wine Trophy 2015,"Shiraz ""Muratie""",2011,Rindchen's Weinkontor,Sudáfrica,Coastal Region District Stellenbosch,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Shiraz,14,"5,9","2,7",0,"15,9",No,Gold
Portugal Wine Trophy 2015,Syrah Tamboerskloof,2009,Rindchen's Weinkontor,Sudáfrica,Coastal Region District Stellenbosch,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Viognier, Syrah, Mourvedre","14,5","5,4","2,2",0,"19,8",No,Gold
Portugal Wine Trophy 2015,Ansela van de Caab Muratie,2010,Rindchen's Weinkontor,Sudáfrica,Coastal Region District Stellenbosch,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Franc, Cabernet Sauvignon, Merlot",14,6,"2,4",0,"16,95",No,Gold
Portugal Wine Trophy 2015,LFE100 Cien Carignan,2012,Viña Luis Felipe Edwards,Chile,Vale del Maule,Vino tranquilo,Seco,No especificado,tinto,Carignan,"14,5","3,29","2,82",83,22,No,Gold
Portugal Wine Trophy 2015,Valoroso Reserva,2012,"Casa Ermelinda Freitas-Vinhos, Lda",Portugal,Setúbal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Syrah, Cabernet Sauvignon, Touriga Nacional","14,5","5,07",3,125,"13,99",No,Gold
Portugal Wine Trophy 2015,Casa Ermelinda Freitas - Syrah,2012,"Casa Ermelinda Freitas-Vinhos, Lda",Portugal,Setúbal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Syrah,14,"5,75","3,5",104,"7,5",No,Gold
Portugal Wine Trophy 2015,Valoroso,2013,"Casa Ermelinda Freitas-Vinhos, Lda",Portugal,Setúbal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Syrah, Cabernet Sauvignon, Touriga Nacional","14,5","5,27","4,5",102,"12,99",No,Gold
Portugal Wine Trophy 2015,Casa Ermelinda Freitas - Touriga Nacional,2012,"Casa Ermelinda Freitas-Vinhos, Lda",Portugal,Setúbal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Touriga Nacional,14,"5,97","3,8",69,"7,5",No,Gold
Portugal Wine Trophy 2015,"Shiraz & Cabernet Sauvignon""Beroota""",2012,Rindchen's Weinkontor,Australia,South Australia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Shiraz, Cabernet Sauvignon","14,5","6,7",1,0,"18,95",No,Silver
Portugal Wine Trophy 2015,H&H Madeira Single Harvest Boal,2000,Henriques & Henriques-Vinhos,Portugal,Madeira,Vino licoroso,semi dulce,maduración en barrica - 100%,tinto,Boal,20,"6,28",100,0,30,No,Grand Gold
Portugal Wine Trophy 2015,Regent feinherb,2013,Weingut Achim Hochthurn,Alemania,Rheinhessen,Vino tranquilo,Semi seco,tanque de acero,tinto,Regent,"11,5","4,9","19,9",0,"3,8",No,Silver
Portugal Wine Trophy 2015,Flor do tua,2013,Essencia Do Douro Wines Ande Gourmet,Portugal,Trás-os-Montes,Vino tranquilo,Seco,tanque de acero,tinto,Reserva,"14,5","4,58","0,6",0,8,No,Gold
Portugal Wine Trophy 2015,Palacio dos Tavoras,2011,Essencia Do Douro Wines Ande Gourmet,Portugal,Trás-os-Montes,Vino tranquilo,Seco,tanque de acero,tinto,Otros varietales,"14,5","5,7","0,4",0,30,No,Gold
Portugal Wine Trophy 2015,Flor do tua Grande Reserva,2012,Essencia Do Douro Wines Ande Gourmet,Portugal,Trás-os-Montes,Vino tranquilo,Seco,tanque de acero,tinto,Otros varietales,15,"5,44","0,8",0,25,No,Grand Gold
Portugal Wine Trophy 2015,Amedee Fontus Rouge,2013,Marrenon,Francia,Rhône,Vino tranquilo,Seco,tanque de acero,tinto,"Syrah, Grenache",0,0,0,0,No especificado,No,Silver
Portugal Wine Trophy 2015,Versant Nord,2013,Marrenon,Francia,Rhône,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Syrah, Grenache",0,0,0,0,No especificado,No,Silver
Portugal Wine Trophy 2015,Quinta Generacion Red Casa Silva Premium,2010,Rindchen's Weinkontor,Chile,Colchagua Valley,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Syrah, Petit Verdot, Cabernet Sauvignon, Carmenère","14,5","3,7","2,8",0,"18,95",No,Gold
Portugal Wine Trophy 2015,Fox Creek Short Row Shiraz,2013,Fox Creek Wines,Australia,McLaren Vale-South Australia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Shiraz,"15,1","6,9","3,8",80,"21,73",No,Silver
Portugal Wine Trophy 2015,Valdimojenes Crianza,2011,Rindchen's Weinkontor,España,Ribera del Duero,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Tempranillo,14,"4,6",2,0,"12,8",No,Gold
Portugal Wine Trophy 2015,Adaro Prado Rey,2009,Rindchen's Weinkontor,España,Ribera del Duero,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Tempranillo,"14,5",0,"1,5",0,"19,8",No,Silver
Portugal Wine Trophy 2015,Quinta da Mimosa,2012,"Casa Ermelinda Freitas-Vinhos, Lda",Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Castelão,"14,5","5,53","4,3",59,"6,75",No,Silver
Portugal Wine Trophy 2015,Les Grains Merlot Rouge,2012,Marrenon,Francia,,Vino tranquilo,Seco,tanque de acero,tinto,Merlot,0,0,0,0,No especificado,No,Gold
Portugal Wine Trophy 2015,Casa Ermelinda Freitas - Cabernet Sauvignon,2012,"Casa Ermelinda Freitas-Vinhos, Lda",Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Cabernet Sauvignon,"14,5","5,6","3,4",91,"7,5",No,Gold
Portugal Wine Trophy 2015,Borges Porto Soalheria Tawny 10 Anos,sin añada,"Sociedade dos Vinhos Borges, S.A.",Portugal,,Vino de Oporto,semi dulce,maduración en barrica - 100%,tinto,"Tinto Cao, Tinta Roriz, Donzelinho Tinto, Touriga Nacional, Touriga Franca",20,"3,6",106,86,"10,4",No,Gold
Portugal Wine Trophy 2015,Borges Quinta da Soalheira Tinto,2013,"Sociedade dos Vinhos Borges, S.A.",Portugal,,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Tinto Cao, Tinta Roriz, Touriga Franca, Touriga Nacional, Tinta Barocca, Souzao","12,7",5,"0,6",142,"3,31",No,Silver
Portugal Wine Trophy 2015,Les Grains Syrah Rouge,2014,Marrenon,Francia,,Vino tranquilo,Seco,tanque de acero,tinto,Syrah,0,0,0,0,No especificado,No,Silver
Portugal Wine Trophy 2015,Dona Ermelinda Reserva,2012,"Casa Ermelinda Freitas-Vinhos, Lda",Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Trincadeira, Touriga Nacional, Castelão, Cabernet Sauvignon","14,5","5,4","3,4",95,"6,25",No,Gold
Portugal Wine Trophy 2015,Casa Ermelinda Freitas - Merlot,2011,"Casa Ermelinda Freitas-Vinhos, Lda",Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Merlot,"14,5",6,"3,3",108,"7,5",No,Silver
Portugal Wine Trophy 2015,Adega de Borba,2013,Adega Cooperativa de Borba,Portugal,,Vino tranquilo,Seco,tanque de acero,tinto,"Alicante Bouschet, Aragonez, Trincadeira","13,5","5,5",2,0,"2,99",No,Gold
Portugal Wine Trophy 2015,Adega de Borba Reserva,2013,Adega Cooperativa de Borba,Portugal,,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Castelão, Alicante Bouschet, Aragonez, Trincadeira","13,5","5,7","2,4",0,"9,99",No,Gold
Portugal Wine Trophy 2015,Casa Ermelinda Freitas - Alicante Bouschet,2012,"Casa Ermelinda Freitas-Vinhos, Lda",Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Alicante Bouschet,"14,5","5,56","3,4",115,"7,5",No,Silver
Portugal Wine Trophy 2015,Meia Encosta Tinto,2013,"Sociedade dos Vinhos Borges, S.A.",Portugal,,Vino tranquilo,Semi seco,tanque de acero,tinto,"Jaen, Alfrocheiro, Tinta Roriz, Touriga Nacional","12,5","5,5","0,6",134,"2,02",No,Silver
Portugal Wine Trophy 2015,Casa Ermelinda Freitas - Petit Verdot,2011,"Casa Ermelinda Freitas-Vinhos, Lda",Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Petit Verdot,14,6,4,105,"7,5",No,Gold
Portugal Wine Trophy 2015,Adega de Borba Premium,2012,Adega Cooperativa de Borba,Portugal,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Touriga Nacional, Alicante Bouschet, Trincadeira, Cabernet Sauvignon",14,"6,1","3,7",0,"6,49",No,Silver
Portugal Wine Trophy 2015,Borges Porto Reserva Tawny,sin añada,"Sociedade dos Vinhos Borges, S.A.",Portugal,,Vino de Oporto,semi dulce,maduración en barrica - 100%,tinto,"Touriga Franca, Tinta Barocca, Tinto Cao, Tinta Roriz, Touriga Nacional",19,"4,2",118,102,"5,23",No,Gold
Portugal Wine Trophy 2015,Borges Porto LBV,2010,"Sociedade dos Vinhos Borges, S.A.",Portugal,,Vino de Oporto,semi dulce,maduración en barrica - 100%,tinto,"Trincadeira, Souzao, Touriga Nacional, Touriga Franca",20,"4,1",118,102,"8,5",No,Gold
Portugal Wine Trophy 2015,Grenache Noir IGP Serre Romani,2013,Rindchen's Weinkontor,Francia,Languedoc-Roussillon,Vino tranquilo,Seco,tanque de acero,tinto,Grenache,15,3,"0,7",0,"9,8",No,Gold
Portugal Wine Trophy 2015,Vale da Judia Tinto,2012,Cooperativa Agricola Sto. Isidro de Pegões,Portugal,Peninsula de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Castelão, Syrah, Cabernet",14,"7,15","4,3",0,3,No,Silver
Portugal Wine Trophy 2015,Vinhas de Pegoes Colheita Selecionada Tinto,2010,Cooperativa Agricola Sto. Isidro de Pegões,Portugal,Peninsula de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Aragonez, Touriga Nacional, Castelao Branco, Alicante Branco",14,"6,86","4,2",0,5,No,Gold
Portugal Wine Trophy 2015,Adega de Pegões Touriga Nacional,2012,Cooperativa Agricola Sto. Isidro de Pegões,Portugal,Peninsula de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Touriga Nacional,14,"7,8","3,7",0,"5,6",No,Gold
Portugal Wine Trophy 2015,Rovisco Pais Premium,2012,Cooperativa Agricola Sto. Isidro de Pegões,Portugal,Peninsula de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Cabernet, Aragonez","14,5",0,0,0,10,No,Gold
Portugal Wine Trophy 2015,Adega de Pegões Alicante Bouschet,2010,Cooperativa Agricola Sto. Isidro de Pegões,Portugal,Peninsula de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Alicante Bouschet,"13,5","8,2","4,3",0,"5,6",No,Silver
Portugal Wine Trophy 2015,Adega de Pegões Aragonez,2012,Cooperativa Agricola Sto. Isidro de Pegões,Portugal,Peninsula de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Aragonez,14,"8,34","4,9",0,"5,6",No,Gold
Portugal Wine Trophy 2015,Contemporal SelectionTinto,2012,Cooperativa Agricola Sto. Isidro de Pegões,Portugal,Peninsula de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Aragonez, Alicante Bouschet, Castelão, Touriga Nacional","14,5","7,64",4,0,7,No,Gold
Portugal Wine Trophy 2015,Adega de Pegões Colheita Selecionada Tinto,2011,Cooperativa Agricola Sto. Isidro de Pegões,Portugal,Peninsula de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Cabernet Sauvignon, Syrah, Trincadeira","14,09","6,98","4,3",0,"7,5",No,Silver
Portugal Wine Trophy 2015,Sobreiro de Pegoes Premium,2012,Cooperativa Agricola Sto. Isidro de Pegões,Portugal,Peninsula de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Castelão, Cabernet, Aragonez",14,0,0,0,10,No,Gold
Portugal Wine Trophy 2015,Contemporal Tinto Castelao,2013,Cooperativa Agricola Sto. Isidro de Pegões,Portugal,Peninsula de setubal,Vino tranquilo,Seco,tanque de acero,tinto,Castelão,"13,5","6,17",4,0,2,No,Gold
Portugal Wine Trophy 2015,Contemporal Tinto,2013,Cooperativa Agricola Sto. Isidro de Pegões,Portugal,Peninsula de setubal,Vino tranquilo,Seco,tanque de acero,tinto,"Castelão, Touriga Nacional",14,"6,17",4,0,2,No,Silver
Portugal Wine Trophy 2015,Adega de Pegões Trincadeira,2012,Cooperativa Agricola Sto. Isidro de Pegões,Portugal,Peninsula de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Trincadeira,"13,5","8,03","4,1",0,"5,6",No,Silver
Portugal Wine Trophy 2015,Adega de Pegões Cabernet Sauvignon,2012,Cooperativa Agricola Sto. Isidro de Pegões,Portugal,Peninsula de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Cabernet Sauvignon,14,"7,38","4,7",0,"5,6",No,Gold
Portugal Wine Trophy 2015,Sangiovese Saragio DOC Monteregio Valdonica,2009,Rindchen's Weinkontor,Italia,Toscana,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Sangiovese,"14,5","5,2","0,3",0,"19,8",No,Gold
Portugal Wine Trophy 2015,Vallaresso Chianti DOCG Riserva,2011,Cantine Bonacchi,Italia,Toscana,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Sangiovese,13,"3,8","9,5",0,"5,99",No,Gold
Portugal Wine Trophy 2015,Trollinger Alte Reben,2013,Weingut Dobler,Alemania,Württemberg,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Trollinger,13,"4,6","2,8",107,"7,5",No,Silver
Portugal Wine Trophy 2015,Syrah 2Stern,2012,Weingut Dobler,Alemania,Württemberg,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Syrah,"13,5","4,8","0,9",117,"9,5",No,Silver
Portugal Wine Trophy 2015,Salice Salentino Riserva Sandra,2010,Rindchen's Weinkontor,Italia,Apulien,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Negroamaro, Malvasia Nera","13,5","5,3",10,0,"14,8",No,Gold
Portugal Wine Trophy 2015,Cloof Inkspot,2010,Rindchen's Weinkontor,Sudáfrica,Coastal Region,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Cabernet Sauvignon, Cinsault, Pinotage, Shiraz",14,"5,2","3,4",0,"9,8",No,Gold
Portugal Wine Trophy 2015,Cantanhede Tinto,2013,Weingalerie - Weine aus Portugal,Portugal,Beira Atlântico,Vino tranquilo,Seco,tanque de acero,tinto,"Castelão, Touriga Nacional, Baga","12,5","6,1",6,130,"4,9",No,Silver
Portugal Wine Trophy 2015,Classique Luberon Rouge,2013,Marrenon,Francia,Rhône,Vino tranquilo,brut,tanque de acero,tinto,"Syrah, Grenache",0,0,0,0,No especificado,No,Silver
Portugal Wine Trophy 2015,Classique Ventoux,2013,Marrenon,España,Rhône,Vino tranquilo,Seco,tanque de acero,tinto,"Grenache, Syrah",0,0,0,0,No especificado,No,Gold
Portugal Wine Trophy 2015,Grand Marrenon rouge,2013,Marrenon,Francia,Rhône,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Syrah, Grenache",0,0,0,0,"8,7",No,Silver
Portugal Wine Trophy 2015,Terras Felgueiras Espumante Tinto,sin añada,Vercoope,Portugal,Vinho Verde,Vino espumoso,Seco,tanque de acero,tinto,"Vinhão, Padeiro","11,5","6,6","8,6",93,3,No,Silver
Portugal Wine Trophy 2015,Via Latina Espumante Tinto,sin añada,Vercoope,Portugal,Vinho Verde,Vino espumoso,brut,tanque de acero,tinto,"Vinhão, Padeiro","11,5","6,6","8,6",93,3,No,Silver
Portugal Wine Trophy 2015,"LAB Premium, Red",2012,Sociedade Agricola Quinta de Porrais,Portugal,Douro,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Souzao, Tinta Barocca, Touriga Franca, Touriga Nacional","13,77","4,8","3,74",106,3,No,Gold
Portugal Wine Trophy 2015,"Quinta de Porrais, Red",2012,Sociedade Agricola Quinta de Porrais,Portugal,Douro,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Tinta Barocca, Touriga Franca, Souzao, Touriga Nacional",14,"4,2","3,5",106,5,No,Gold
Portugal Wine Trophy 2015,Paço do Bispo Reserva Tinto,2013,SIVIPA - Sociedade Vinícola de Palmela,Portugal,Península de Setúbal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Castelão,"13,5","4,5",2,50,"2,99",No,Gold
Portugal Wine Trophy 2015,Dalva Tinto Reserva,2012,C. da Silva Vinhos,Portugal,Douro,Vino tranquilo,Seco,No especificado,tinto,Touriga Nacional,"14,26","4,9","1,1","0,6",8,No,Silver
Portugal Wine Trophy 2015,Anselmann St. Laurent trocken,2014,Weingut Werner Anselmann,Alemania,Pfalz,Vino tranquilo,Seco,tanque de acero,tinto,St. Laurent,"13,99","5,3","5,6",138,"5,5",No,Silver
Portugal Wine Trophy 2015,"Monte das Promessas, Red",2014,Casa Santos Lima,Portugal,Alentejo,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Petit Verdot, Alicante Bouschet, Touriga Nacional, Syrah","14,2","5,6","8,2",74,"1,8",No,Gold
Portugal Wine Trophy 2015,Encostas de Sonim Grande Reserva,2012,Soc. Agr. Encostas de Sonim,Portugal,Trás-os-Montes,Vino tranquilo,brut,maduración en barrica - parcialmente,tinto,"Touriga Nacional, Tinta Amarella","13,5","4,6","0,6",0,12,No,Gold
Portugal Wine Trophy 2015,Encostas de Sonim-Reserva,2012,Soc. Agr. Encostas de Sonim,Portugal,Trás-os-Montes,Vino tranquilo,brut,maduración en barrica - parcialmente,tinto,"Tinta Amarella, Touriga Nacional","13,5","4,6","0,66",0,12,No,Gold
Portugal Wine Trophy 2015,Anselmann Cabernet Dorsa trocken,2014,Weingut Werner Anselmann,Alemania,Pfalz,Vino tranquilo,Seco,tanque de acero,tinto,Cabernet Dorsa,"13,71","5,1","4,8",117,6,No,Silver
Portugal Wine Trophy 2015,Marques de Campoblanco gran Reserva,2009,Bodegas Fernando Castro,España,Castilla La Mancha,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Tempranillo,13,"4,8","2,1",110,5,No,Silver
Portugal Wine Trophy 2015,Porto Rojo Gran Reserva,2009,Bodegas Fernando Castro,España,Castilla La Mancha,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Tempranillo,13,"4,5","2,1",110,5,Sí,Gold
Portugal Wine Trophy 2015,Castillo de potos Reserva,2010,Bodegas Fernando Castro,España,Castilla La Mancha,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Tempranillo,13,"4,8","1,9",110,4,Sí,Silver
Portugal Wine Trophy 2015,Potro Rojo Reserva,2010,Bodegas Fernando Castro,España,Castilla La Mancha,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Tempranillo,13,"4,5","2,1",110,4,Sí,Gold
Portugal Wine Trophy 2015,Finca losAltos Reserva,2010,Bodegas Fernando Castro,España,Castilla La Mancha,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Tempranillo,13,"4,5","2,1",110,4,Sí,Gold
Portugal Wine Trophy 2015,Castillo de potos gran Reserva,2009,Bodegas Fernando Castro,España,Castilla La Mancha,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Tempranillo,13,"4,5","2,1",110,5,Sí,Silver
Portugal Wine Trophy 2015,H.O.-Achado,2012,Casa Agricola Horta Osório,Portugal,Baixo Corgo,Vino tranquilo,Seco,tanque de acero,tinto,"Touriga Nacional, Touriga Franca, Souzao","13,5","4,6",2,0,"3,9",No,Gold
Portugal Wine Trophy 2015,H.O.-Reserva,2012,Casa Agricola Horta Osório,Portugal,Baixo Corgo,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Otros varietales,14,4,"0,2","0,5","14,9",No,Gold
Portugal Wine Trophy 2015,H.O.-Colheita,2012,Casa Agricola Horta Osório,Portugal,Baixo Corgo,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Souzao, Touriga Nacional, Souzao",14,"4,6","0,6","0,5","5,9",No,Gold
Portugal Wine Trophy 2015,Anselmann Acolon trocken,2013,Gebrüder Anselmann,Alemania,Pfalz,Vino tranquilo,Seco,tanque de acero,tinto,Acolon,"12,63","4,6","5,4",124,6,No,Silver
Portugal Wine Trophy 2015,Anselmann Cabernet Sauvignon trocken -im Barrique gereift-,2012,Gebrüder Anselmann,Alemania,Pfalz,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Cabernet Sauvignon,"13,76","5,2","2,7",121,10,No,Silver
Portugal Wine Trophy 2014,Piscadela Reserva,2011,"Casa Ermelinda Freitas-Vinhos, Lda",Portugal,Península de Setúbal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Touriga Franca, Petit Verdot, Touriga Nacional, Syrah, Trincadeira","14,5","0,78",4,0,"13,99",No,Gold
Portugal Wine Trophy 2014,Valoroso,2012,"Casa Ermelinda Freitas-Vinhos, Lda",Portugal,Península de Setúbal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Cabernet Sauvignon, Syrah","14,5","0,66",3,0,"12,99",No,Gold
Portugal Wine Trophy 2014,Quinta da Devesa Tinto,2010,Soc Agricola Quinta da Devesa,Portugal,Douro,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Touriga Franca, Tinta Roriz, Touriga Nacional, Tinta Barocca","14,5","66,7","2,9",115,"6,7",No,Gold
Portugal Wine Trophy 2014,Quinta da Devesa Porto +40 Anos,sin añada,Soc Agricola Quinta da Devesa,Portugal,Douro,Vino de Oporto,Dulzura natural,maduración en barrica de madera,tinto,"Touriga Nacional, Tinta Roriz, Tinta Barocca, Touriga Franca","19,95","6,92",163,70,99,No,Gold
Portugal Wine Trophy 2014,Borges Quinta da Soalheira tinto,2011,"Sociedade dos Vinhos Borges, S.A.",Portugal,Douro,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tinta Barocca, Touriga Franca, Tinto Cao, Touriga Nacional, Tinta Roriz",14,"5,6","0,8",106,"5,99",No,Gold
Portugal Wine Trophy 2014,Quinta de S. José Touriga Nacional,2011,"João Brito e Cunha, Lda",Portugal,Douro,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Touriga Nacional,"14,5",5,"2,8",106,"18,5",No,Silver
Portugal Wine Trophy 2014,Poças LBV,2009,Manoel D Pocas Junior - Vinhos,Portugal,Douro,Vino licoroso,Dulzura natural,maduración en barrica - parcialmente,tinto,"Tinta Barocca, Tinta Roriz, Tinto Cao, Touriga Nacional, Touriga Franca","19,71","3,99",108,120,No especificado,No,Gold
Portugal Wine Trophy 2014,Quinta de Cottas Touriga Nacional,2011,Quinta de Cottas,Portugal,Douro,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Touriga Nacional,"14,5","5,4","2,9",98,16,No,Gold
Portugal Wine Trophy 2014,Borges Douro Reserva Tinto,2011,"Sociedade dos Vinhos Borges, S.A.",Portugal,Douro,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Souzao, Touriga Nacional, Tinta Roriz",14,"5,4","0,7",142,15,No,Gold
Portugal Wine Trophy 2014,Vale de Cavalos,2011,Manoel D Pocas Junior - Vinhos,Portugal,Douro,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tinta Roriz, Tinta Barocca, Touriga Franca, Touriga Nacional","14,21",5,"0,6",87,"6,99",No,Gold
Portugal Wine Trophy 2014,Quinta da Gaiuosa Porto Tawny 20 years old,sin añada,Domingos Alves de Sousa,Portugal,Douro,Vino licoroso,Dulzura natural,maduración en barrica - 100%,tinto,no especificado,"19,5","5,19",99,0,35,No,Gold
