Volumendealcohol,Acidez,Azúcarresidual,Azufre,Medalla
13.00,3.50,2.40,0.00,Gold
13.35,5.92,10.18,112.00,Silver
14.00,5.70,1.70,0.00,Silver
13.00,5.70,2.60,0.00,Silver
13.50,5.90,2.40,0.00,Gold
14.00,0.00,0.00,0.00,Silver
14.00,0.00,0.00,0.00,Gold
13.00,6.70,0.86,48.00,Silver
14.50,6.40,0.55,70.00,Silver
13.00,5.00,5.00,80.00,Silver
13.00,5.00,5.00,80.00,Gold
14.30,7.10,2.40,72.00,Gold
14.70,5.45,2.84,100.00,Gold
13.00,5.40,1.90,0.00,Gold
13.50,5.39,1.90,0.00,Gold
13.50,5.31,5.00,0.00,Gold
13.00,5.69,1.70,0.00,Silver
13.50,5.39,1.90,0.00,Gold
13.50,5.31,5.00,0.00,Silver
13.40,5.80,1.80,0.00,Silver
14.00,4.80,6.50,98.00,Silver
13.50,5.26,0.50,74.00,Silver
14.03,6.62,10.64,153.00,Gold
13.50,7.90,3.10,52.00,Silver
13.50,5.30,0.50,80.00,Gold
14.50,5.40,0.40,66.00,Silver
14.00,5.15,0.10,71.00,Silver
14.50,5.40,1.10,76.00,Silver
13.50,5.38,0.60,68.00,Silver
13.00,3.07,1.40,80.00,Silver
13.00,4.50,5.00,0.00,Gold
14.00,3.15,2.80,0.00,Gold
13.00,3.18,4.00,0.00,Silver
13.20,3.09,1.00,100.00,Silver
12.50,3.01,3.90,0.00,Silver
13.00,3.10,8.00,110.00,Silver
13.00,3.10,1.60,86.00,Silver
13.50,3.30,2.10,0.00,Silver
13.00,5.10,6.00,38.00,Gold
13.00,5.10,7.00,40.00,Gold
13.00,4.90,0.23,72.00,Silver
13.50,5.10,3.60,41.00,Silver
13.46,4.60,0.20,147.00,Silver
12.72,4.60,0.10,129.00,Silver
13.50,4.60,5.40,128.00,Gold
13.30,4.85,2.70,38.00,Gold
12.60,4.40,0.10,121.00,Silver
13.50,5.10,5.10,154.00,Gold
14.54,5.76,17.01,144.00,Silver
14.13,6.60,9.75,134.00,Silver
14.54,5.76,17.10,144.00,Gold
14.56,5.98,17.10,105.00,Gold
13.84,6.23,12.32,140.00,Silver
13.72,5.91,11.43,166.00,Gold
14.75,5.56,17.04,153.00,Silver
13.01,5.42,9.70,131.00,Silver
12.95,5.25,9.55,164.00,Silver
13.00,5.21,3.14,0.00,Silver
13.50,5.16,3.01,0.00,Silver
13.50,5.17,5.60,0.00,Silver
12.50,5.40,7.60,80.00,Gold
11.99,4.70,8.30,139.00,Silver
12.50,5.10,7.00,149.00,Silver
14.00,5.50,4.00,110.00,Gold
14.00,5.50,4.00,110.00,Gold
14.00,5.50,4.00,110.00,Silver
15.30,6.20,1.07,56.00,Gold
15.50,6.10,0.57,48.00,Gold
13.90,7.20,0.63,74.00,Gold
14.60,5.24,2.24,100.00,Gold
14.20,5.51,3.34,100.00,Gold
13.75,0.60,1.70,0.00,Gold
13.65,0.55,1.60,0.00,Grand Gold
14.00,0.47,1.60,0.00,Gold
13.50,5.02,2.00,0.00,Silver
13.90,3.52,4.47,100.00,Gold
12.58,5.10,6.20,108.00,Silver
12.90,5.20,6.80,120.00,Silver
13.40,5.20,5.40,118.00,Gold
12.06,4.70,3.80,116.00,Silver
14.50,4.60,0.60,74.00,Silver
12.82,4.50,6.30,114.00,Gold
14.90,6.10,9.80,0.00,Silver
14.90,6.20,9.40,0.00,Gold
14.60,6.50,5.40,0.00,Silver
14.90,6.10,9.80,0.00,Gold
14.40,6.10,8.00,0.00,Silver
13.50,0.00,0.00,0.00,Gold
13.00,0.00,0.00,0.00,Gold
12.90,5.60,1.80,33.00,Silver
13.20,3.64,2.67,54.00,Silver
13.80,3.61,2.65,114.00,Gold
14.50,3.68,2.61,106.00,Gold
14.70,3.61,2.55,90.00,Gold
13.20,3.62,2.50,54.00,Gold
14.70,3.61,2.55,90.00,Gold
14.50,6.10,3.50,120.00,Silver
13.00,4.40,1.40,80.00,Silver
13.00,5.44,1.78,80.00,Gold
13.55,5.25,1.85,77.00,Silver
13.50,0.00,1.70,0.00,Silver
13.40,3.50,1.10,59.00,Silver
13.50,3.40,0.70,71.00,Silver
13.50,6.00,2.00,70.00,Silver
14.00,5.70,2.60,70.00,Silver
13.00,4.70,1.90,100.00,Gold
13.00,4.70,1.90,100.00,Gold
13.00,4.60,1.80,90.00,Gold
13.00,4.60,1.80,80.00,Silver
13.00,4.70,1.50,120.00,Gold
14.50,5.50,2.00,130.00,Gold
12.80,5.13,2.00,120.00,Silver
14.50,5.70,2.10,110.00,Gold
14.14,92.00,3.51,92.00,Gold
14.27,118.00,3.69,118.00,Gold
14.00,5.42,2.10,120.00,Gold
13.00,5.03,3.60,0.00,Silver
13.00,4.90,5.00,0.00,Silver
13.40,5.21,2.90,100.00,Gold
12.50,3.30,0.60,51.00,Gold
13.50,5.20,8.00,80.00,Silver
13.00,5.30,8.50,96.00,Gold
13.50,5.40,1.60,0.00,Gold
13.50,5.20,7.50,0.00,Gold
14.50,5.62,2.30,28.00,Silver
12.87,3.33,0.10,94.00,Gold
13.00,5.56,3.80,105.00,Silver
13.00,4.50,2.20,96.00,Gold
13.50,6.50,2.20,120.00,Silver
13.50,6.50,2.20,120.00,Gold
14.00,4.80,2.30,60.00,Silver
13.00,4.80,1.90,80.00,Silver
14.00,5.00,1.80,70.00,Silver
14.10,4.70,2.80,82.00,Gold
13.40,4.40,2.50,69.00,Gold
14.40,4.30,2.30,89.00,Gold
14.50,4.60,3.70,117.00,Gold
14.40,4.50,3.30,87.00,Gold
14.50,4.40,2.60,118.00,Gold
14.00,4.70,2.40,117.00,Gold
14.00,4.40,4.20,86.00,Silver
14.60,4.40,3.30,57.00,Gold
13.00,5.20,2.90,0.00,Silver
13.00,4.90,2.90,0.00,Silver
13.50,5.20,3.90,0.00,Silver
13.00,3.30,4.00,0.00,Gold
13.50,3.50,3.90,0.00,Gold
14.70,5.60,1.50,62.00,Gold
14.60,5.60,1.40,52.00,Gold
12.90,5.80,0.62,33.00,Gold
13.50,5.50,0.46,92.00,Gold
13.50,5.00,2.00,120.00,Gold
14.00,5.00,2.00,120.00,Gold
13.22,3.20,0.22,80.00,Silver
13.00,3.39,0.26,94.00,Gold
13.60,3.51,3.00,0.00,Gold
13.60,3.38,2.90,0.00,Silver
13.50,3.50,2.50,0.00,Silver
14.00,3.48,3.00,0.00,Gold
13.25,3.51,0.70,63.00,Silver
13.50,5.18,0.15,0.00,Silver
14.35,5.16,0.13,0.00,Silver
14.00,4.80,4.00,104.00,Gold
13.50,3.40,0.40,100.00,Silver
13.50,3.45,1.20,100.00,Gold
14.00,5.44,1.18,106.00,Silver
13.20,5.20,6.00,85.00,Gold
13.20,5.10,5.00,99.00,Gold
13.20,5.00,4.50,95.00,Silver
13.30,5.10,5.50,90.00,Gold
13.00,3.62,0.80,0.00,Gold
14.00,6.80,8.10,101.00,Silver
13.40,5.70,1.00,74.00,Silver
12.50,5.47,3.20,0.00,Silver
14.00,5.49,1.70,0.00,Silver
13.50,5.35,1.50,0.00,Gold
13.00,5.20,0.95,110.00,Gold
13.00,6.00,17.00,102.00,Silver
13.50,5.90,1.00,95.00,Gold
12.45,3.46,3.61,114.00,Silver
12.50,4.90,2.50,118.00,Gold
14.50,4.00,0.00,0.00,Gold
13.50,5.10,2.00,75.00,Gold
13.50,5.10,1.70,94.00,Gold
13.00,3.15,1.70,0.00,Gold
13.75,5.40,1.60,33.00,Gold
14.15,4.40,3.50,50.00,Silver
13.86,5.66,0.30,38.00,Silver
14.10,5.50,7.00,100.00,Silver
14.00,5.20,1.30,92.00,Silver
14.50,5.30,1.20,93.00,Gold
13.00,4.90,0.70,68.00,Gold
14.50,6.80,1.80,0.00,Silver
13.10,3.53,3.20,0.00,Silver
13.17,4.65,1.67,47.00,Silver
13.20,5.50,0.00,40.00,Silver
13.50,5.05,1.05,46.30,Silver
14.90,6.70,2.50,101.00,Silver
14.60,6.90,6.20,63.00,Gold
15.30,6.70,2.60,67.00,Gold
12.00,5.30,7.50,96.00,Gold
14.00,5.90,10.00,83.00,Gold
12.50,5.60,2.50,92.00,Silver
13.50,4.91,1.45,46.00,Gold
13.50,4.88,1.53,30.00,Silver
13.50,4.99,1.06,80.00,Gold
12.50,5.78,14.00,112.00,Gold
13.00,4.70,2.00,90.00,Gold
13.00,4.70,2.00,90.00,Gold
13.00,4.70,2.00,90.00,Gold
13.00,5.80,4.00,124.00,Gold
13.50,4.80,0.20,10.00,Gold
13.00,5.78,5.10,147.00,Silver
12.50,6.00,13.00,86.00,Gold
12.90,5.60,6.60,95.00,Gold
13.00,5.60,1.50,100.00,Gold
14.92,5.60,2.80,137.00,Gold
15.02,5.60,3.30,157.00,Silver
14.95,5.50,2.90,127.00,Gold
14.00,3.27,2.10,0.00,Gold
13.00,3.20,0.30,0.00,Silver
13.00,4.80,13.05,86.00,Silver
13.00,4.80,13.05,86.00,Silver
12.50,5.92,13.67,128.00,Silver
12.50,5.78,13.64,112.00,Silver
14.50,5.20,1.50,80.00,Gold
14.50,5.15,1.50,80.00,Silver
14.50,6.36,5.42,110.00,Silver
13.00,5.36,4.69,118.00,Gold
13.10,5.16,2.40,46.00,Silver
14.40,6.10,3.40,99.00,Gold
14.40,5.69,2.60,109.00,Gold
13.50,5.61,2.80,114.00,Silver
13.21,5.96,6.36,132.00,Silver
14.50,5.40,1.90,0.00,Gold
14.50,4.30,1.50,0.00,Gold
14.00,5.00,1.00,0.00,Gold
14.00,3.30,3.00,0.00,Silver
14.00,3.10,3.60,0.00,Silver
14.50,3.10,2.10,0.00,Silver
14.50,3.70,2.80,0.00,Silver
13.50,4.80,3.00,0.00,Gold
14.50,5.30,2.10,0.00,Silver
14.00,5.00,0.90,0.00,Gold
13.00,5.70,1.10,0.00,Silver
14.00,5.40,1.80,0.00,Gold
14.50,3.00,1.50,0.00,Silver
14.50,3.00,1.50,0.00,Silver
13.00,5.50,18.00,0.00,Silver
13.50,4.80,2.50,0.00,Gold
14.50,5.50,3.00,35.00,Gold
14.00,5.40,1.90,0.00,Silver
14.50,6.70,2.50,50.00,Silver
14.50,6.70,2.50,50.00,Gold
14.50,3.60,1.00,0.35,Silver
13.50,3.20,7.20,0.00,Gold
13.00,3.90,1.50,0.00,Gold
15.50,3.20,1.40,42.00,Grand Gold
13.00,5.50,0.80,37.00,Silver
13.50,5.70,6.00,0.00,Silver
14.50,5.30,3.30,35.00,Gold
15.00,5.80,9.00,0.00,Silver
14.00,5.80,1.60,0.00,Gold
13.00,3.10,9.20,40.00,Gold
14.50,5.70,3.00,35.00,Gold
13.00,2.50,4.70,0.00,Silver
14.00,3.00,1.30,0.00,Gold
13.50,5.60,14.00,35.00,Silver
13.50,3.20,1.30,30.00,Gold
14.50,7.00,0.30,0.00,Silver
14.50,7.00,0.30,0.00,Gold
13.50,5.40,3.80,30.00,Gold
14.05,5.50,0.60,55.00,Gold
13.50,0.00,0.00,0.00,Gold
12.00,3.50,0.70,65.00,Gold
14.80,0.00,0.00,0.00,Gold
14.50,5.80,4.00,110.00,Silver
13.00,5.70,4.00,120.00,Gold
13.50,5.60,5.00,102.00,Gold
12.50,5.70,4.20,126.00,Silver
13.50,5.60,3.90,122.00,Gold
15.00,6.73,2.50,140.00,Silver
14.50,7.10,3.10,128.00,Gold
13.00,4.80,0.50,14.00,Silver
14.12,4.70,0.30,14.00,Silver
13.97,5.30,0.30,13.00,Gold
14.00,5.10,9.00,0.00,Silver
12.76,5.30,9.00,0.00,Gold
12.96,4.70,0.10,23.00,Silver
13.66,5.50,1.20,0.00,Silver
13.50,5.50,1.30,0.00,Gold
14.60,5.20,1.60,38.00,Gold
13.10,5.10,5.50,99.00,Silver
13.20,5.40,5.50,99.00,Gold
13.25,5.30,6.00,80.00,Gold
13.50,4.90,1.00,0.00,Gold
13.50,5.00,1.00,0.00,Silver
14.86,5.20,2.10,105.00,Gold
14.67,5.90,1.90,103.00,Gold
13.00,3.15,2.10,93.00,Gold
13.50,5.10,1.00,0.00,Gold
13.50,5.00,0.80,0.00,Silver
13.50,5.70,4.50,40.00,Silver
13.50,5.60,20.00,40.00,Gold
15.06,6.40,1.20,125.00,Silver
13.50,5.90,2.90,0.00,Silver
15.00,5.32,5.30,42.00,Gold
13.50,5.00,1.00,36.00,Gold
13.50,6.48,6.59,82.00,Silver
14.00,6.16,6.93,93.00,Silver
13.00,5.16,10.19,112.00,Gold
13.65,6.10,3.00,115.00,Gold
12.50,3.36,9.60,98.00,Silver
13.70,5.35,7.00,150.00,Silver
14.50,5.40,13.00,135.00,Gold
13.10,5.60,7.00,145.00,Gold
12.70,5.70,7.00,145.00,Gold
14.00,5.10,1.20,108.00,Silver
14.40,4.74,1.50,68.00,Silver
13.00,5.55,1.10,65.90,Silver
13.00,5.32,1.30,96.20,Gold
13.50,5.12,1.60,80.00,Silver
13.60,5.20,1.77,80.00,Gold
13.75,5.20,2.00,75.00,Gold
13.70,5.05,1.90,70.00,Gold
13.80,5.35,1.95,80.00,Gold
13.70,5.05,1.90,65.00,Gold
13.90,5.40,1.70,75.00,Gold
14.00,5.50,6.40,118.00,Gold
14.00,5.50,6.70,124.00,Gold
15.00,5.60,7.50,125.00,Silver
14.50,5.70,5.90,115.00,Silver
12.30,4.20,7.10,0.00,Silver
13.00,5.15,1.50,0.00,Gold
13.50,3.25,1.50,69.00,Silver
12.60,5.00,0.50,103.00,Silver
13.50,5.35,2.00,95.00,Gold
15.00,6.10,1.50,0.00,Gold
13.00,5.60,5.40,0.00,Silver
13.50,5.80,2.40,0.00,Gold
14.00,0.00,0.00,0.00,Gold
14.00,5.30,2.00,0.00,Silver
13.90,5.60,2.50,64.00,Silver
14.00,4.80,2.20,120.00,Gold
13.50,3.07,0.00,79.00,Silver
13.50,3.12,0.00,76.00,Silver
12.50,3.29,0.00,55.00,Silver
15.30,5.02,2.80,94.00,Gold
13.50,3.50,2.00,120.00,Silver
13.00,4.90,2.00,109.00,Silver
13.60,2.80,3.50,80.00,Silver
13.00,2.98,3.50,70.00,Silver
14.55,2.80,0.50,70.00,Silver
14.70,5.25,4.50,0.00,Gold
14.30,5.60,4.80,0.00,Gold
14.30,5.65,4.50,0.00,Gold
14.45,5.50,4.10,0.00,Gold
14.00,5.50,5.00,90.00,Silver
14.60,5.25,4.80,0.00,Gold
14.40,5.15,4.20,0.00,Silver
12.80,4.90,4.00,0.00,Gold
14.50,4.69,2.20,37.00,Gold
13.20,3.20,2.00,140.00,Silver
13.10,3.50,1.20,118.00,Silver
14.00,5.61,1.30,45.00,Silver
14.50,5.37,0.10,59.00,Gold
13.50,5.45,1.50,78.00,Gold
13.50,5.32,1.40,83.00,Gold
13.00,5.20,1.70,90.00,Silver
13.50,5.30,1.40,65.00,Gold
13.50,5.65,1.70,67.00,Gold
13.50,5.52,1.50,73.00,Gold
13.50,5.35,1.40,71.00,Silver
12.50,5.40,1.80,72.00,Silver
13.50,5.38,1.40,84.00,Silver
13.00,5.60,1.70,62.00,Silver
13.00,5.20,1.70,103.00,Silver
13.50,5.75,1.70,61.00,Silver
14.00,5.50,6.00,0.00,Gold
12.00,3.00,1.00,80.00,Silver
14.00,5.30,2.40,0.00,Silver
15.00,5.85,1.39,82.00,Gold
13.50,5.10,1.80,0.00,Silver
15.00,5.85,1.39,82.00,Silver
14.75,0.43,0.40,113.00,Gold
12.50,8.40,4.00,0.00,Gold
14.50,8.40,4.00,0.00,Gold
14.08,5.40,3.90,89.00,Gold
13.83,5.90,2.50,128.00,Gold
14.00,5.00,2.20,150.00,Gold
13.60,5.00,1.60,136.00,Gold
13.39,5.87,1.80,0.00,Gold
13.47,5.46,1.49,0.00,Gold
13.00,4.95,1.45,0.00,Silver
13.46,5.19,1.50,0.00,Gold
13.40,5.30,3.40,0.00,Gold
14.40,5.72,3.53,82.00,Gold
14.00,5.10,1.30,78.00,Gold
14.00,5.20,1.00,80.00,Silver
14.10,5.60,3.13,90.00,Gold
13.40,0.38,2.30,96.00,Gold
14.15,6.14,1.80,0.00,Gold
13.74,5.28,2.20,0.00,Gold
14.80,4.74,0.10,0.00,Gold
14.41,5.64,0.25,0.00,Gold
13.50,4.50,4.50,177.00,Gold
13.60,5.00,5.50,142.00,Gold
13.20,4.90,5.10,151.00,Gold
13.00,5.70,6.00,0.00,Gold
13.90,5.30,7.00,135.00,Gold
13.57,5.40,1.50,109.00,Gold
13.50,5.00,5.00,134.00,Gold
12.50,4.60,2.60,0.00,Gold
13.70,7.00,0.18,77.00,Gold
14.50,5.00,2.00,85.00,Gold
13.00,5.66,3.09,126.00,Gold
13.50,3.22,2.65,0.00,Gold
13.50,4.63,3.50,0.00,Gold
14.00,6.93,0.09,0.00,Gold
13.55,5.40,1.68,0.00,Gold
13.50,4.80,0.80,0.00,Gold
14.00,5.90,0.00,0.00,Gold
13.00,4.60,5.40,0.00,Gold
14.01,5.70,1.36,0.00,Gold
12.80,5.30,0.70,100.00,Gold
13.00,4.56,1.20,0.00,Gold
13.50,4.52,0.90,0.00,Silver
14.10,5.25,3.80,0.00,Gold
14.50,6.40,2.30,0.00,Gold
14.10,5.13,1.80,0.00,Gold
14.00,3.03,0.70,67.00,Gold
15.00,5.35,6.70,0.00,Gold
13.47,5.70,3.00,120.00,Gold
13.80,5.60,3.80,0.00,Gold
13.00,5.00,7.32,0.00,Silver
14.00,4.60,5.10,0.00,Gold
13.00,5.90,3.84,96.00,Silver
12.20,5.00,2.90,71.00,Gold
12.20,4.60,0.50,68.00,Gold
14.50,5.10,2.30,0.00,Gold
14.00,5.80,2.00,0.00,Gold
14.00,5.80,4.00,0.00,Gold
0.00,5.17,1.28,0.00,Gold
13.50,5.94,3.20,0.00,Silver
13.50,5.73,2.80,0.00,Gold
14.50,0.00,0.00,0.00,Gold
14.00,5.50,5.00,0.00,Gold
13.00,5.50,4.50,0.00,Gold
15.00,5.80,4.50,0.00,Gold
15.00,6.20,9.50,0.00,Gold
14.00,5.50,5.90,0.00,Gold
14.00,5.75,4.50,0.00,Gold
13.00,5.18,0.90,0.00,Gold
13.50,5.06,1.18,0.00,Gold
13.00,5.44,2.20,0.00,Gold
13.80,5.80,2.00,0.00,Gold
13.80,5.90,2.00,0.00,Silver
14.00,0.51,3.30,106.00,Silver
13.00,0.00,0.00,0.00,Gold
13.00,0.00,0.00,0.00,Silver
14.50,8.40,1.40,0.00,Gold
14.50,9.30,1.40,0.00,Gold
14.18,5.80,10.40,160.00,Gold
0.00,0.00,0.00,0.00,Gold
12.50,0.00,0.00,0.00,Silver
13.00,5.00,8.00,72.00,Gold
13.60,5.30,1.00,110.00,Gold
14.00,5.20,0.40,0.00,Gold
12.50,5.00,2.00,0.00,Silver
13.50,0.00,0.00,0.00,Gold
15.50,5.25,3.00,0.00,Silver
15.53,5.22,19.00,160.00,Gold
13.00,5.60,2.00,0.00,Silver
14.39,5.29,0.00,114.00,Gold
13.36,5.40,10.50,132.00,Gold
15.00,5.60,6.20,0.00,Gold
13.50,6.50,7.00,0.00,Silver
15.00,5.60,7.50,0.00,Silver
14.00,5.60,5.70,0.00,Gold
14.80,5.00,5.00,104.00,Gold
12.86,5.44,9.69,144.00,Silver
14.00,5.00,2.00,0.00,Gold
13.65,5.20,1.65,50.00,Gold
13.55,5.25,1.85,77.00,Gold
0.00,0.00,0.00,0.00,Gold
13.65,5.20,1.65,50.00,Gold
13.55,5.25,1.85,77.00,Gold
0.00,0.00,0.00,0.00,Silver
13.10,5.20,1.85,86.00,Gold
13.00,5.20,1.69,73.00,Silver
13.10,5.20,1.69,73.00,Gold
0.00,0.00,0.00,0.00,Gold
0.00,0.00,0.00,0.00,Gold
13.90,5.32,1.80,70.00,Gold
13.00,0.00,1.90,0.00,Silver
12.95,5.10,2.04,96.00,Gold
13.15,5.20,1.96,74.00,Gold
0.00,0.00,0.00,0.00,Gold
0.00,0.00,0.00,0.00,Silver
2.00,0.00,2.00,0.00,Gold
13.50,5.60,3.20,72.00,Gold
14.00,5.50,3.00,43.00,Gold
13.00,5.30,2.20,36.00,Gold
13.50,5.05,2.00,44.00,Gold
13.50,5.05,2.00,44.00,Gold
13.00,5.66,2.50,54.00,Gold
13.50,5.50,2.30,50.00,Silver
13.50,5.05,2.50,41.50,Silver
13.00,5.66,2.50,54.00,Silver
13.00,3.35,0.50,79.00,Gold
13.00,4.60,1.80,80.00,Silver
13.00,4.60,1.80,90.00,Silver
12.00,5.00,1.00,140.00,Gold
13.00,4.60,1.80,80.00,Gold
12.00,5.00,1.00,140.00,Gold
12.50,5.27,2.10,103.00,Gold
14.50,5.55,3.00,131.00,Gold
13.50,5.40,2.90,90.00,Gold
14.00,5.91,2.70,100.00,Gold
12.50,5.27,2.10,103.00,Gold
12.50,4.95,2.50,110.00,Silver
12.50,4.70,6.50,0.00,Gold
14.70,5.60,2.60,0.00,Gold
14.00,5.30,2.60,0.00,Gold
14.00,5.60,2.80,0.00,Gold
13.50,4.50,2.30,0.00,Gold
12.00,5.00,3.00,0.00,Gold
13.00,5.30,1.80,70.00,Gold
13.00,5.30,1.80,71.00,Gold
13.00,5.30,1.80,71.00,Gold
12.50,5.20,2.80,90.00,Gold
13.50,6.20,5.80,0.00,Gold
14.00,5.30,1.70,142.00,Gold
13.50,5.50,2.00,140.00,Gold
13.50,5.50,2.00,120.00,Silver
14.00,5.60,3.00,0.00,Gold
13.50,5.60,5.00,0.00,Gold
13.50,5.50,6.00,0.00,Gold
14.00,5.28,0.80,0.00,Gold
13.50,4.80,5.00,1.00,Gold
13.70,5.13,0.90,1.00,Silver
14.50,5.00,2.20,0.00,Gold
14.00,0.00,0.00,1.00,Gold
13.50,4.30,4.00,0.00,Gold
14.00,4.88,1.58,52.00,Gold
13.50,4.96,1.50,79.00,Silver
14.70,7.00,2.10,104.00,Gold
14.00,5.25,6.40,99.00,Gold
13.00,5.70,7.10,134.00,Gold
12.50,5.48,14.30,109.00,Gold
13.00,5.70,14.40,109.00,Gold
13.00,6.80,3.00,0.08,Silver
13.50,5.20,2.50,104.00,Gold
14.00,3.20,1.93,0.64,Silver
13.05,0.11,1.50,66.00,Gold
14.50,3.50,1.90,0.00,Silver
13.00,3.44,2.80,0.00,Silver
13.24,2.80,1.50,72.00,Gold
13.50,5.70,1.00,122.00,Silver
13.50,0.00,5.00,0.00,Gold
13.50,0.00,5.35,0.00,Gold
13.50,0.00,0.50,0.00,Silver
14.50,0.00,4.20,0.00,Silver
14.00,0.00,0.20,0.00,Gold
13.50,0.00,4.60,0.00,Gold
12.50,4.90,2.20,88.00,Gold
13.20,3.60,0.50,103.00,Gold
13.67,0.55,5.10,118.00,Silver
13.30,0.00,1.50,5.10,Silver
14.50,4.35,4.50,95.00,Silver
13.70,3.40,3.00,100.00,Silver
14.30,5.45,3.50,101.00,Gold
14.00,5.50,1.00,95.00,Silver
14.50,5.50,1.10,95.00,Gold
13.80,5.80,6.20,181.00,Gold
13.70,5.20,1.80,0.00,Gold
12.50,6.20,4.90,149.00,Gold
13.00,6.45,6.90,149.00,Gold
12.60,6.20,3.90,149.00,Gold
14.50,6.15,3.50,102.00,Gold
13.50,5.80,3.40,69.00,Silver
14.00,5.60,2.00,135.00,Silver
12.55,4.90,4.50,142.00,Silver
12.54,4.70,1.60,113.00,Gold
12.12,4.90,1.20,135.00,Gold
14.42,5.40,8.90,80.00,Gold
14.60,5.00,5.50,184.00,Gold
13.24,3.89,1.70,77.00,Gold
13.50,3.87,1.80,130.00,Silver
13.80,3.97,3.97,60.00,Gold
14.00,5.50,1.20,0.00,Gold
13.50,5.20,1.40,0.00,Gold
14.00,5.30,1.40,0.00,Gold
13.50,5.30,1.30,0.00,Gold
13.50,5.87,2.81,0.00,Gold
13.30,5.30,1.80,0.00,Gold
13.00,5.40,9.00,100.00,Gold
14.00,5.80,1.30,0.00,Gold
13.45,4.90,5.50,65.00,Gold
13.70,5.50,3.15,104.00,Gold
13.00,5.40,3.90,118.00,Gold
12.50,5.20,5.50,113.00,Gold
13.00,5.50,5.90,125.00,Gold
14.30,5.83,2.31,0.07,Gold
14.30,4.86,2.87,0.05,Silver
13.60,5.40,2.30,60.00,Gold
14.50,7.10,1.80,100.00,Gold
13.00,5.05,2.80,0.00,Silver
14.43,5.00,0.80,92.00,Gold
13.50,6.25,9.40,89.00,Silver
13.44,5.50,10.00,115.00,Gold
14.20,5.00,2.80,104.00,Gold
13.50,3.20,2.00,0.00,Silver
13.50,3.18,2.00,0.00,Gold
13.60,4.70,2.90,74.00,Gold
13.80,4.60,2.60,137.00,Silver
13.90,4.30,2.50,74.00,Silver
13.50,5.50,2.00,0.00,Gold
14.50,4.90,1.50,101.00,Silver
14.50,4.70,1.80,66.00,Gold
13.00,5.50,7.50,80.00,Gold
13.81,5.60,2.20,76.00,Silver
13.50,4.90,0.00,80.00,Silver
13.50,3.60,2.00,45.00,Gold
13.55,5.40,6.60,100.00,Gold
13.50,5.32,0.00,58.00,Silver
13.00,4.90,1.00,123.00,Gold
13.00,5.00,4.80,110.00,Gold
13.50,4.90,1.50,100.00,Gold
13.00,4.50,3.60,110.00,Gold
14.00,4.50,3.90,115.00,Gold
13.50,4.50,3.60,100.00,Gold
12.50,4.30,3.00,125.00,Silver
13.00,4.20,4.00,97.00,Gold
13.00,4.60,4.00,115.00,Silver
13.00,4.70,1.10,0.00,Silver
13.27,5.40,0.00,100.00,Silver
13.50,5.64,4.00,84.00,Silver
13.50,5.00,0.00,85.00,Gold
12.06,4.20,5.40,174.00,Gold
13.48,5.30,2.50,83.00,Gold
13.37,4.50,2.10,90.00,Gold
13.31,4.80,5.20,120.00,Gold
15.00,5.55,2.00,125.00,Gold
13.50,6.50,5.00,120.00,Gold
16.00,5.00,3.20,90.00,Gold
14.50,5.00,2.50,90.00,Gold
14.50,5.00,2.50,90.00,Gold
14.50,5.00,2.50,90.00,Gold
14.50,5.00,2.80,90.00,Gold
13.30,4.60,4.00,109.00,Gold
13.50,5.00,5.00,82.00,Silver
13.00,5.03,4.00,100.00,Silver
13.00,5.03,4.00,100.00,Gold
13.00,4.80,4.00,110.00,Gold
13.00,4.80,2.00,100.00,Gold
0.00,0.00,0.00,0.00,Gold
15.45,5.25,2.90,123.00,Gold
13.80,4.80,1.60,80.00,Gold
12.89,6.00,2.50,100.00,Gold
13.00,5.60,1.50,100.00,Gold
12.70,0.00,6.20,0.00,Gold
13.30,5.30,5.60,0.00,Gold
13.50,3.01,0.00,34.00,Silver
13.50,3.00,0.00,34.00,Gold
12.00,5.00,4.00,86.00,Gold
12.50,5.00,4.00,86.00,Gold
14.40,5.10,1.00,62.00,Silver
13.50,5.50,4.00,0.00,Silver
14.00,4.25,0.40,0.00,Gold
13.50,5.50,4.00,0.00,Gold
14.00,5.50,4.00,0.00,Gold
12.50,5.36,6.77,0.00,Silver
12.50,5.87,1.00,0.00,Gold
12.50,5.05,4.00,0.00,Gold
0.00,3.40,0.50,0.00,Gold
14.00,5.60,2.62,0.00,Gold
13.00,5.25,2.41,0.00,Gold
13.00,5.56,3.19,0.00,Gold
13.00,5.33,2.25,0.00,Gold
14.00,5.50,4.00,0.00,Gold
0.00,5.50,8.00,0.00,Gold
13.00,5.10,1.10,0.00,Gold
14.14,5.20,2.80,63.00,Gold
14.50,6.70,12.80,0.00,Gold
14.50,6.90,12.00,0.00,Gold
13.80,5.20,2.80,66.00,Gold
13.90,5.60,3.20,0.00,Gold
13.00,0.00,0.00,0.00,Gold
14.50,5.40,1.90,63.00,Gold
14.50,6.40,2.00,83.00,Gold
14.50,5.00,0.90,24.00,Silver
13.50,5.40,1.70,12.00,Gold
14.50,5.10,1.80,48.00,Gold
14.50,5.50,3.00,35.00,Grand Gold
14.50,6.70,2.50,50.00,Silver
14.50,5.70,2.60,10.00,Gold
