Trophy,Nombre,Añada,Productor,Paísdecultivo,Regióndecultivo,Categoría,Gusto,Vinificación,Tipodevino,Tipodeuva,Volumendealcohol,Acidez,Azúcarresidual,Azufre,Precioindicativo,Bio,Medalla
Berlin -Edición de verano- 2020,CARATO RISERVA,2017,Vini & Distillati SA,Suiza,Ticino,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Merlot,"14,54","5,44","0,6",46,"49,5",No,Gold
Berlin -Edición de verano- 2020,Lindeman's BIN 45 Cabernet Sauvignon,2019,Lindemans Wines,Australia,South Eastern Australia,Vino tranquilo,Seco,tanque de acero,tinto,Cabernet Sauvignon,14,"5,5",7,95,"5,99",No,Gold
Berlin -Edición de verano- 2020,Espiritu de Chile Cabernet Sauvignon,2019,Vina Aresti,Chile,,Vino tranquilo,Seco,tanque de acero,tinto,Cabernet Sauvignon,"12,5","4,6","8,5",85,"3,99",No,Gold
Berlin -Edición de verano- 2020,Sul Vulcano Etna Rosso DOC,2017,Donnafugta Srl Società Agricola,Italia,Sizilien,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Nerello Mascalese, Nerello Cappuccio","14,02","5,4","0,5",80,"18,9",No,Gold
Berlin -Edición de verano- 2020,Premium Rotspon Réserve Spéciale,2019,Hawesko,Francia,Pays d'Oc,Vino tranquilo,Seco,tanque de acero,tinto,"Merlot, Grenache, Syrah",13,"4,4","3,5",96,"8,95",No,Gold
Berlin -Edición de verano- 2020,Ramon Roqueta Insignia,2017,Bodegas Ramon Roqueta,España,Cataluña,Vino tranquilo,Seco,No especificado,tinto,"Sumoll, Garnacha, Samsó","14,1","3,3","0,93",93,"8,95",No,Gold
Berlin -Edición de verano- 2020,Ramon Roqueta Reserva,2016,Bodegas Ramon Roqueta,España,Cataluña,Vino tranquilo,Seco,No especificado,tinto,"Tempranillo, Cabernet Sauvignon","13,63","3,5","0,57",123,"6,69",No,Gold
Berlin -Edición de verano- 2020,PAXIS Blend,2018,DFJ Vinhos,Portugal,LISBOA - ALENQUER,Vino tranquilo,Seco,No especificado,tinto,"Tinta Roriz, Touriga Nacional, Alicante Bouschet","12,5","5,78","8,6",0,"7,95",No,Gold
Berlin -Edición de verano- 2020,Settesoli Nero D'Avola,2019,Cantine Settesoli,Italia,Sizilien,Vino tranquilo,Seco,tanque de acero,tinto,Nero d´Avola,"13,5","5,79",4,130,"4,99",No,Gold
Berlin -Edición de verano- 2020,Jummare Nero D'avola,2019,Cantine Settesoli,Italia,Sizilien,Vino tranquilo,Seco,tanque de acero,tinto,Nero d´Avola,"12,5","5,55","2,6",90,"7,99",Sí,Gold
Berlin -Edición de verano- 2020,Golden Gate Zinfandel,2019,Einig-Zenzen GmbH & Co. KG,Estados Unidos,California,Vino tranquilo,Semi seco,tanque de acero,tinto,Zinfandel,"13,85","5,3","10,4",60,"4,99",No,Gold
Berlin -Edición de verano- 2020,Cabernet Sauvignon Garda Doc Santa Cristina,2017,Zenato Azienda Vitivinicola SRL,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Cabernet Sauvignon,"14,3","5,7","6,3",61,14,No,Gold
Berlin -Edición de verano- 2020,Valpolicella Superiore Doc,2017,Zenato Azienda Vitivinicola SRL,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Corvinone, Corvina Veronese, Rondinella","13,5","5,4","6,6",89,"8,9",No,Gold
Berlin -Edición de verano- 2020,Vino Nobile di Montepulciano docg,2017,Tenute Piccini,Italia,Toscana,Vino tranquilo,Seco,tanque de acero,tinto,"Prugnolo Gentile, Mammolo","13,12","5,1","0,7",140,"8,28",No,Gold
Berlin -Edición de verano- 2020,Chianti Classico Docg,2019,Tenute Piccini,Italia,Toscana,Vino tranquilo,Seco,tanque de acero,tinto,"Sangiovese, Merlot","13,2","5,25","0,8",130,"5,64",No,Gold
Berlin -Edición de verano- 2020,"Appassimento Leggero ""Prima Pietra""",2018,Cantina Sociale di Monteforte,Italia,Veneto,Vino tranquilo,Semi seco,maduración en barrica de madera,tinto,"Merlot, Corvina",14,"5,4",14,130,"6,5",No,Gold
Berlin -Edición de verano- 2020,"Amarone della Valpolicella Docg ""Prima Pietra""",2016,Cantina Sociale di Monteforte,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Corvinone, Corvina, Rondinella",15,"5,2",7,125,18,No,Silver
Berlin -Edición de verano- 2020,1853 Old Vine Estate Selected Parcel,2017,Go Wine LLC,Argentina,Mendoza,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Malbec,14,"3,6","2,5",120,20,No,Gold
Berlin -Edición de verano- 2020,Terroir Expression Altamira Malbec,2019,Go Wine LLC,Argentina,Mendoza,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Malbec,14,"3,5","1,5",120,20,No,Gold
Berlin -Edición de verano- 2020,1853 Old Vine Estate Grand Reserve,2016,Go Wine LLC,Argentina,Mendoza,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Malbec,"14,5","3,7",2,130,35,No,Gold
Berlin -Edición de verano- 2020,La Pauline 'Rebelle' Merlot-Carignan,2019,LGI Wines,Francia,Languedoc-Roussillon,Vino tranquilo,Seco,tanque de acero,tinto,"Carignan, Merlot",13,"3,02","1,5",1,"6,29",No,Gold
Berlin -Edición de verano- 2020,"The Second Fleet Limestone Coast Shiraz trocken, Rotwein",2018,"Coonawarra Premium Wines 370 McBain Road, Coonawarra, South Australia 5263",Australia,South Eastern Australia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Shiraz,"13,5",0,0,0,"5,84",No,Gold
Berlin -Edición de verano- 2020,"Cardal Vinho Tinto trocken, Rotwein",2018,"Quinta da Alorna Vinhos, LDA 2080-187 Portugal",Portugal,Tejo,Vino tranquilo,Seco,tanque de acero,tinto,"Castelão, Touriga Nacional, Trincadeira",13,0,"4,8",0,"4,86",No,Gold
Berlin -Edición de verano- 2020,"Monte Plogar Carinena DOP trocken, Rotwein",2016,"Bodegas Paniza, S.Coop., R.E. 2680-Z-ES. Ctra. Zaragoza-Valencia, Km 53.",España,Cariñena,Vino tranquilo,Seco,tanque de acero,tinto,"Cabernet Sauvignon, Tempranillo","14,5",0,2,0,"5,84",No,Gold
Berlin -Edición de verano- 2020,"Casa Ermelinda Vinha do Rosário Reserva, Rotwein",2018,"Casa Ermelinda Freitas, ES-2965-595 Águas de Moura, Portugal",Portugal,Peninsula de Setúbal,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Touriga Nacional, Cabernet Sauvignon, Castelão, Syrah",14,0,4,0,"4,86",No,Gold
Berlin -Edición de verano- 2020,"VIAJERO Cabernet Sauvignon Gran Reserva Valle del Rapel trocken, Rotwein",2018,"Rosecreek GmbH, Stiftsbergstraße 1, D-74167 Neckarsulm",Chile,Valle del Rapel,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Cabernet Sauvignon,14,0,3,0,"6,81",No,Gold
Berlin -Edición de verano- 2020,"VIAJERO Syrah Gran Reserva Valle del Rapel Chile trocken, Rotwein",2018,"Rosecreek GmbH, Stiftbergstraße 1, D-74167 Neckarsulm",Chile,Valle del Rapel,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Syrah,14,0,3,0,"7,79",No,Gold
Berlin -Edición de verano- 2020,"Second Voyage Cabernet Sauvignon trocken, Rotwein",2018,"Rosecreek GmbH, Stiftsbergstr. 1, D-74167 Neckarsulm",Australia,South Australia,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Cabernet Sauvignon,13,0,3,0,"6,81",No,Gold
Berlin -Edición de verano- 2020,"Artan Reserve South Australia GSM Blend trocken, Rotwein",2018,"Rosecreek GmbH, Stiftbergstraße 1, D-74167 Neckarsulm",Australia,South Australia,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Mataro, Garnacha, Shiraz","14,5",0,3,0,"7,79",No,Gold
Berlin -Edición de verano- 2020,"Heredad Baez Tempranillo IGP trocken, Rotwein",sin añada,"Vina Tridado. S.L.R.E., ES-043350 Les Borges del Camp, Spain",España,Castilla,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Tempranillo,14,0,3,0,"5,84",No,Gold
Berlin -Edición de verano- 2020,"Salice Salentino DOC Riserva trocken, Rotwein",2015,"A.VI.S.P.A - Milano - 12054 Cossano Belbo, Italia",Italia,Puglia,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Negroamaro,"13,5",0,3,0,"5,84",No,Gold
Berlin -Edición de verano- 2020,"Gran Corte Valle de Colchagua trocken, Rotwein",2015,"Rosecreek GmbH, Stiftsbergstraße 1, D-74167 Neckarsulm",Chile,Valle de Colchagua,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Carmenère, Cabernet Sauvignon, Syrah",15,0,3,0,"14,61",No,Gold
Berlin -Edición de verano- 2020,"Chateau Dauzac Margaux AOC, Rotwein",2013,"Chateau Dauzac, 1 av Georges Johnston, F-33460 Labarde",Francia,Bordeaux,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Merlot, Cabernet Sauvignon",13,0,"1,8",0,"34,11",No,Gold
Berlin -Edición de verano- 2020,"Terre di Chieti Rosso Biologico IGP, Rotwein",2018,T.V.S.C.A. - Tollo - Italia,Italia,Abruzzo,Vino tranquilo,Seco,tanque de acero,tinto,Montepulciano,"12,5",0,7,0,"4,86",Sí,Gold
Berlin -Edición de verano- 2020,"Purple Heron Südafrika Malbec trocken, Rotwein",2018,"Rosecreek GmbH, Stiftbergstraße 1, D-74167 Neckarsulm",Sudáfrica,Western Cape,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Malbec,"13,5",0,3,0,"5,84",No,Gold
Berlin -Edición de verano- 2020,"Cabernet Merlot Peloponnes PGE trocken, Rotwein",2017,"Cavino S.A., Gefira Meganiti, 25100 Aigio, Griechenland",Grecia,Peloponnes,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Merlot, Cabernet Sauvignon",13,0,"3,5",0,"4,86",No,Gold
Berlin -Edición de verano- 2020,"Château Pape Clement Pessac-Léognan AOP trocken, Rotwein",2013,"Château Pape Clément, 216 av Docteur Nancel Pénard, F-33600 Pessac, France",Francia,Bordeaux,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Franc, Merlot, Petit Verdot, Cabernet Sauvignon",13,0,"3,8",0,"97,47",No,Gold
Berlin -Edición de verano- 2020,"Chateau Blagnac Haut-Médoc Bordeaux AOC trocken, Rotwein",2016,Chateau Hanteillan S.A.S. a 33250 Cissac - France,Francia,Bordeaux,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Merlot, Cabernet Sauvignon, Cabernet Franc","13,5",0,"3,8",0,"8,76",No,Gold
Berlin -Edición de verano- 2020,"Pinot Noir Valle de Leyda Gran Reserva trocken, Rotwein",2018,"Rosecreek GmbH, Stiftsbergstr. 1, D-74167 Neckarsulm, Deutschland",Chile,Valle de Leyda,Vino tranquilo,Seco,tanque de acero,tinto,Pinot Noir,"14,5",0,3,0,"6,81",No,Gold
Berlin -Edición de verano- 2020,"Dão DOC trocken, Rotwein",2017,"Dão Sul Sociedade Vitivinicola, S.A., PT-3430 Carregal, Portugal",Portugal,Dão,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Jaen, Touriga Nacional, Tinta Roriz",13,0,"4,8",0,"4,86",No,Gold
Berlin -Edición de verano- 2020,"VIAJERO Malbec Reserva Privada Valle Central Chile trocken, Rotwein",2019,"Rosecreek GmbH, Stiftbergstraße 1, D-74167 Neckarsulm",Chile,Valle Central,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Malbec,"13,5",0,3,0,"4,86",No,Gold
Berlin -Edición de verano- 2020,"Vinsobres AOP trocken, Rotwein",2017,"Union des Vignerons des Côtes du Rhône U.V.C.D.R., 427 Route de Nyons, 26790 Tulette - France",Francia,Rhône,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Syrah, Grenache","14,5",0,"3,8",0,"7,79",No,Gold
Berlin -Edición de verano- 2020,"Cru de La Vallee du Rhone Gigondas AOP trocken, Rotwein",2018,Saint Jean d'Ardieres a 84700 - France,Francia,Rhône,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Mourvedre, Grenache, Syrah","14,5",0,"3,8",0,"12,66",No,Gold
Berlin -Edición de verano- 2020,"Villa Terramare BIO Languedoc AOP trocken, Rotwein",2018,"DPC at F-34560, France",Francia,Languedoc,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Mourvedre, Grenache, Syrah","13,5",0,"4,8",0,"6,81",Sí,Gold
Berlin -Edición de verano- 2020,"Junge Winzer Spätburgunder Baden QbA trocken, Rotwein",2017,"Badischer Weinverbund GmbH, D-79206 Breisach",Alemania,Baden,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Spätburgunder,13,0,5,0,"5,84",No,Gold
Berlin -Edición de verano- 2020,"Weiber Pinot Noir Alsace Weiber AOC trocken, Rotwein",2018,"Cellier de la Fecht à F-68040 Ingersheim, Haut-Rhin, France",Francia,Elsass,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Pinot Noir,13,0,"4,8",0,"7,79",No,Gold
Berlin -Edición de verano- 2020,"Barón del Cega Gran Reserva DO trocken, Rotwein",2012,"Cruzares SA, Calle Salida de Los Llanos, 7, 13300 Valdepeñas, Cdad. Real, Spanien",España,Valdepeñas,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Tempranillo,13,0,2,0,"4,86",No,Gold
Berlin -Edición de verano- 2020,"Aragonia Garnacha Campo de Borja DOP trocken, Rotwein",2014,"Bodegas Aragonesas, S.A., ES-50529 Fuendejalón, Spain",España,Aragonien,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Garnacha,"14,5",0,"1,5",0,"7,79",No,Gold
Berlin -Edición de verano- 2020,"Garabato Roble Ribera del Duero DO trocken, Rotwein",2016,"Alberto y Benito S.A. Fompedraza, E-Valladolid",España,Ribera del Duero,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Tempranillo,"13,5",0,"1,4",0,"6,81",No,Gold
Berlin -Edición de verano- 2020,"Pillitteri Estates Winery Cabernet Sauvignon Icewine süß 0,375-l, Rotwein",2017,"LIDL Stiftung & Co. KG, Stiftbergstraße 1, 74167 Neckarsulm, Deutschland",Canadá,,Vino tranquilo,dulce,tanque de acero,tinto,Cabernet Sauvignon,"11,5",0,200,0,"19,49",No,Gold
Berlin -Edición de verano- 2020,"Chateau Marquis de Terme Margaux Grand Cru Classé AOP trocken, Rotwein",2013,"Château Marquis de Terme SCA, Proprietaire a 33460 Margaux, France",Francia,"Bordeaux, Margaux AOP",Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Cuvée,13,0,"1,8",0,"34,11",No,Gold
Berlin -Edición de verano- 2020,"Sem Reservas Vinho Regional Lisboa, Rotwein",2018,"Casa Santos Lima-Companhia Das Vinhas, S.A., Quinta da Boavista 2580-081 Portugal",Portugal,Lisboa,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Castelão, Tinta Roriz, Alicante Bouschet",13,0,"9,4",0,"4,86",No,Gold
Berlin -Edición de verano- 2020,"Autentica Rioja DOC Reserva trocken, Rotwein",2015,"Pagos del Rey S.L. Fuenmayor, Espana, R.E.N. 173-LR",España,La Rioja,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Tempranillo,"13,5",0,2,0,"9,74",No,Gold
Berlin -Edición de verano- 2020,"Fincas del Lebrel Rioja Crianza DOC trocken, Rotwein",2016,"Bodegas Casado Morales S.C., Lapuebla de Labarca, Espana, R.E. 6052-VI",España,La Rioja,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Tempranillo,14,0,1,0,"6,81",No,Gold
Berlin -Edición de verano- 2020,"Château Vieux Maurac Médoc AOC trocken, Rotwein",2016,SARL Taffard de Blaignan - Ordonnac - Médoc - France,Francia,Médoc,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Cabernet Sauvignon, Merlot","12,5",0,"2,8",0,"7,79",No,Gold
Berlin -Edición de verano- 2020,"Corte alle Mura Chianti DOCG trocken, Rotwein",2018,"V.S. srl, Via Cerbaia, 107 - 51035 Lamporecchino - Italia",Italia,Toscana,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Sangiovese,"12,5",0,"1,8",0,"4,86",No,Gold
Berlin -Edición de verano- 2020,"Casato Dei Medici Riccardi Chianti Classico DOCG Gran Selezione trocken, Rotwein",2015,ICORF IT/FI/6275 San Casciano in Val di Pesa (FI) - Italia,Italia,Toscana,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Sangiovese,14,0,1,0,"14,61",No,Gold
Berlin -Edición de verano- 2020,"Appassimento Rosso Veneto IGT, Rotwein",2018,"VEB Loc. Colombara 5, IT-37011 Bardolino",Italia,Veneto,Vino tranquilo,Seco,tanque de acero,tinto,"Cabernet, Merlot, Molinara, Corvina, Corvinone","15,5",0,8,0,"6,81",No,Gold
Berlin -Edición de verano- 2020,"Salice Salentino DOP trocken, Rotwein",2018,"V.E.B., IT-37011 Bardolino, Italy",Italia,Apulien,Vino tranquilo,Seco,tanque de acero,tinto,Negroamaro,13,0,4,0,"4,86",No,Gold
Berlin -Edición de verano- 2020,"Poggio Maru Negroamaro Salento IGP halbtrocken, Rotwein",2018,"Terre Cevico Soc. Coop. Agricola, Via Fiumazzo, 72, 48022 Lugo, Italien",Italia,Apulien,Vino tranquilo,Semi seco,tanque de acero,tinto,Negroamaro,"13,5",0,10,0,"5,84",No,Gold
Berlin -Edición de verano- 2020,"Negroamaro Salento IGP trocken, Rotwein",2018,"Equipe SRL, Soave 1, Italia",Italia,Apulien,Vino tranquilo,Seco,tanque de acero,tinto,Negroamaro,13,0,3,0,"4,86",No,Gold
Berlin -Edición de verano- 2020,Piedemonte Gamma Tinto,2019,Bodegas Piedemonte,España,Navarra,Vino tranquilo,Seco,tanque de acero,tinto,"Tempranillo, Cabernet Sauvignon, Merlot","13,5","5,3","2,1",80,"7,2",No,Gold
Berlin -Edición de verano- 2020,PIEMONTE DOC ALBAROSSA,2019,Dezzani SRL,Italia,Piemont,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Albarossa,"13,9","5,2","6,5",100,"4,5",No,Gold
Berlin -Edición de verano- 2020,PRIMITIVO PUGLIA IGT (KAUFLAND),2019,Cantine Torrevento S.r.l.,Italia,Apulien,Vino tranquilo,Seco,tanque de acero,tinto,Primitivo,13,"5,9",8,120,"9,9",No,Gold
Berlin -Edición de verano- 2020,Casa Safra Gran Reserva Edición Platino,2014,Unio Origen SCCL,España,Cataluña,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Tempranillo, Merlot, Mazuela, Garnatxa Negra","13,25","5,84","1,51",127,"5,99",No,Gold
Berlin -Edición de verano- 2020,Tuscante - Governo all'uso Toscano,2018,Botter Spa,Italia,Toscana,Vino tranquilo,Seco,tanque de acero,tinto,"Sangiovese, Cuvée","13,5",6,"3,8",118,"3,75",No,Silver
Berlin -Edición de verano- 2020,Cesanese >,2016,Azienda Agricola Olivella,Italia,Latium,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Cesanese,"14,5","5,9",4,120,12,No,Gold
Berlin -Edición de verano- 2020,LOS NOQUES CABERNET FRANC,2017,BONETTO FRATELLI,Argentina,Mendoza,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Cabernet Franc,14,"4,88","1,8",51,"14,5",No,Gold
Berlin -Edición de verano- 2020,Castelforte Merlot delle Venezie IGT,2018,Cantine Riondo,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Merlot, Otros varietales","13,5","5,6",10,110,"4,99",No,Gold
Berlin -Edición de verano- 2020,Riondo Amarone della Valpolicella DOCG,2016,Cantine Riondo,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Corvinone, Otros varietales, Corvina, Rondinella",15,"5,6",6,0,24,No,Gold
Berlin -Edición de verano- 2020,Castelforte Amarone della Valpolicella DOCG,2016,Cantine Riondo,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Corvinone, Otros varietales, Corvina, Rondinella","15,01","5,4","5,6",120,24,No,Gold
Berlin -Edición de verano- 2020,Richtig Fett,2018,Cramele Recas SA,Rumania,Banat,Vino tranquilo,Seco,tanque de acero,tinto,Fetească Neagră,"14,12","5,6","13,2",42,"5,99",No,Gold
Berlin -Edición de verano- 2020,Sol de Chile Cabernet Sauvignon,2018,Bodegas y Viñedos de Aguirre S.A.,Chile,Vale del Maule,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Cabernet Sauvignon,"13,5",3,"3,68",40,"3,9",No,Gold
Berlin -Edición de verano- 2020,"Sintria, Merlot Rubicone IGP",2018,Morini SRL,Italia,Emilia-Romagna,Vino tranquilo,semi-dry,maduración en barrica - parcialmente,tinto,Merlot,15,"5,6","9,45",102,"6,8",No,Gold
Berlin -Edición de verano- 2020,Chapoutier CdR,2019,M. Chapoutier,Francia,Rhône,Vino tranquilo,Seco,tanque de acero,tinto,"Syrah, Grenache",15,"4,97","1,5",68,"4,99",No,Gold
Berlin -Edición de verano- 2020,Peter Lehmann Barossa Shiraz Portrait,2017,Peter Lehmann Wines LTD,Australia,Barossa Valley - South Australia,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Shiraz,"14,71","0,42","3,97","0,64","10,95",No,Gold
Berlin -Edición de verano- 2020,Peter Lehmann Clancy's,2016,Peter Lehmann Wines LTD,Australia,Barossa Valley - South Australia,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Merlot, Cabernet Sauvignon, Shiraz","14,5","6,1","5,6",72,"12,95",No,Gold
Berlin -Edición de verano- 2020,Notturno,2018,Drei Dona' S.S.,Italia,Emilia-Romagna,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Sangiovese,"13,5","5,1","0,18",60,"9,5",No,Gold
Berlin -Edición de verano- 2020,Château Le Mayne Turon,2019,Sca Les Vignerons Réunis de Monségur,Francia,Bordeaux,Vino tranquilo,Seco,tanque de acero,tinto,"Cabernet Franc, Merlot, Cabernet Sauvignon","14,56","3,1","0,5","0,5","2,5",No,Gold
Berlin -Edición de verano- 2020,Château Peynaud Bagnac,2019,Sca Les Vignerons Réunis de Monségur,Francia,Bordeaux,Vino tranquilo,Seco,tanque de acero,tinto,"Cabernet Franc, Merlot, Cabernet Sauvignon","14,27","3,1","0,4","0,4","2,5",No,Gold
Berlin -Edición de verano- 2020,Château Bellevue Marchand,2019,Sca Les Vignerons Réunis de Monségur,Francia,Bordeaux,Vino tranquilo,Seco,tanque de acero,tinto,"Cabernet Sauvignon, Merlot, Cabernet Franc","14,3","3,14","0,3","0,3","2,5",No,Gold
Berlin -Edición de verano- 2020,LUNA B,2019,Sca Les Vignerons Réunis de Monségur,Francia,Bordeaux,Vino tranquilo,Seco,tanque de acero,tinto,"Merlot, Cabernet Sauvignon","14,34",3,"0,3","0,3",2,No,Gold
